Plane 1; Type_plane 1;Estela 1;Clasification 1;SID 1;Time_1;Plane 2; Type_plane 2; Estela 2; Clasification 2; SID 2; Time_2; Interval time (s); Delta_U (NM); Delta_V (NM); Distance_between (NM); Minima_radar; Minima_Estela; Minima_LoA; Radar Condition; Estela Condition; LoA Condition
VLG836M ;A320;Media;R;Misma_SID_G3;29136;AAL743  ;B788;Pesada;R;Misma_SID_G1;29136;0;0,0333409692498634;4,26111546274719;4,26121650086853;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29140;AAL743  ;B788;Pesada;R;Misma_SID_G1;29140;0;0,157174635335867;4,36111952767775;4,36392174230862;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29144;AAL743  ;B788;Pesada;R;Misma_SID_G1;29144;0;0,237895198332019;4,4391210674706;4,44546209473746;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29148;AAL743  ;B788;Pesada;R;Misma_SID_G1;29148;0;0,312489998808076;4,52281527903228;4,53356907414047;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29152;AAL743  ;B788;Pesada;R;Misma_SID_G1;29152;0;0,331885128116198;4,58248587860055;4,59446016704565;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29156;AAL743  ;B788;Pesada;R;Misma_SID_G1;29156;0;0,293274757757231;4,63098995660236;4,64023887722909;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29160;AAL743  ;B788;Pesada;R;Misma_SID_G1;29160;0;0,232440004217313;4,68075515050004;4,68649488987401;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29164;AAL743  ;B788;Pesada;R;Misma_SID_G1;29164;0;0,14455881809068;4,7338816314002;4,73606025884037;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29168;AAL743  ;B788;Pesada;R;Misma_SID_G1;29168;0;0,0388087781120419;4,77937559381384;4,7795050588234;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29172;AAL743  ;B788;Pesada;R;Misma_SID_G1;29172;0;0,0674861663467752;4,82556692728877;4,82601066572671;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29176;AAL743  ;B788;Pesada;R;Misma_SID_G1;29176;0;0,163023312287489;4,86346856447211;4,86617196994226;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29180;AAL743  ;B788;Pesada;R;Misma_SID_G1;29180;0;0,229345585515993;4,89955937142033;4,90489631246464;3.0;N/A;3;True; N/A ;True
VLG836M ;A320;Media;R;Misma_SID_G3;29184;AAL743  ;B788;Pesada;R;Misma_SID_G1;29184;0;0,256189027563472;4,93705269667926;4,94366770104781;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29376;SWR71LU ;A321;Media;R;Misma_SID_G3;29376;0;1,06827504638891;3,78630492691434;3,93409086719693;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29380;SWR71LU ;A321;Media;R;Misma_SID_G3;29380;0;0,947706631308844;3,89775249787873;4,01128110987556;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29384;SWR71LU ;A321;Media;R;Misma_SID_G3;29384;0;0,833366184384236;4,01222267805308;4,09782653221945;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29388;SWR71LU ;A321;Media;R;Misma_SID_G3;29388;0;0,742753259986284;4,10288079914606;4,16954016629485;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29392;SWR71LU ;A321;Media;R;Misma_SID_G3;29392;0;0,682737900284728;4,16082474552463;4,21643773220891;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29396;SWR71LU ;A321;Media;R;Misma_SID_G3;29396;0;0,655614348285026;4,20836290479609;4,25909656050989;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29400;SWR71LU ;A321;Media;R;Misma_SID_G3;29400;0;0,703682881586442;4,23187213536625;4,28994960824938;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29404;SWR71LU ;A321;Media;R;Misma_SID_G3;29404;0;0,817836170905498;4,23647249630575;4,31466246400869;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29408;SWR71LU ;A321;Media;R;Misma_SID_G3;29408;0;0,984736721586644;4,21254829537476;4,32608686695259;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29412;SWR71LU ;A321;Media;R;Misma_SID_G3;29412;0;1,21640085856057;4,14354564544459;4,31837483156387;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29416;SWR71LU ;A321;Media;R;Misma_SID_G3;29416;0;1,48826754981792;4,04734302563606;4,31227146822221;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29420;SWR71LU ;A321;Media;R;Misma_SID_G3;29420;0;1,7881069153506;3,94638485309189;4,33255528935188;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29424;SWR71LU ;A321;Media;R;Misma_SID_G3;29424;0;2,11259674726618;3,84859891196007;4,39027628691663;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29428;SWR71LU ;A321;Media;R;Misma_SID_G3;29428;0;2,46325540694012;3,75369949465689;4,48972399590059;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29432;SWR71LU ;A321;Media;R;Misma_SID_G3;29432;0;2,80917796089105;3,65221880937659;4,60759195728587;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29436;SWR71LU ;A321;Media;R;Misma_SID_G3;29436;0;3,14479855921089;3,5444121991336;4,73838810044127;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29440;SWR71LU ;A321;Media;R;Misma_SID_G3;29440;0;3,45408790295413;3,41842193063246;4,85963225272511;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29444;SWR71LU ;A321;Media;R;Misma_SID_G3;29444;0;3,74230319720743;3,29068116087084;4,98328198713051;3.0;N/A;3;True; N/A ;True
AFR67FJ ;BCS3;Media;R;Misma_SID_G1;29448;SWR71LU ;A321;Media;R;Misma_SID_G3;29448;0;4,02203536873574;3,16241318688133;5,1163755851404;3.0;N/A;3;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29476;AUA39H  ;A321;Media;R;Misma_SID_G3;29476;0;0,480501065368937;4,30952823410567;4,33620018878564;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29480;AUA39H  ;A321;Media;R;Misma_SID_G3;29480;0;0,35963884043786;4,43066843348573;4,44520804316905;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29484;AUA39H  ;A321;Media;R;Misma_SID_G3;29484;0;0,260344112752769;4,53151981002782;4,53896006274502;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29488;AUA39H  ;A321;Media;R;Misma_SID_G3;29488;0;0,179925614433945;4,63009688440328;4,63355949323175;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29492;AUA39H  ;A321;Media;R;Misma_SID_G3;29492;0;0,139582326813304;4,70833682313336;4,71037355110978;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29496;AUA39H  ;A321;Media;R;Misma_SID_G3;29496;0;0,110452463721955;4,7875530378289;4,78879533170062;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29500;AUA39H  ;A321;Media;R;Misma_SID_G3;29500;0;0,108763646759041;4,86904897332498;4,8702320504852;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29504;AUA39H  ;A321;Media;R;Misma_SID_G3;29504;0;0,1320934893489;4,94990478421434;4,95163551892119;3.0;N/A;5;True; N/A ;False
SWR71LU ;A321;Media;R;Misma_SID_G3;29508;AUA39H  ;A321;Media;R;Misma_SID_G3;29508;0;0,190558622694923;5,04048014150236;5,0440493914968;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29512;AUA39H  ;A321;Media;R;Misma_SID_G3;29512;0;0,271548838986487;5,13411703076733;5,14126154856429;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29516;AUA39H  ;A321;Media;R;Misma_SID_G3;29516;0;0,389238918861277;5,24317477640291;5,25757086124963;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29520;AUA39H  ;A321;Media;R;Misma_SID_G3;29520;0;0,521911166221653;5,3675441847872;5,39282582004412;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29524;AUA39H  ;A321;Media;R;Misma_SID_G3;29524;0;0,649712319971194;5,49440347145712;5,53265115154824;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29528;AUA39H  ;A321;Media;R;Misma_SID_G3;29528;0;0,752492609162186;5,61237624242639;5,66256407516459;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29532;AUA39H  ;A321;Media;R;Misma_SID_G3;29532;0;0,812301221906495;5,71044828607446;5,76789943576638;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29536;AUA39H  ;A321;Media;R;Misma_SID_G3;29536;0;0,821391026197698;5,79287781644707;5,85078830801908;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29540;AUA39H  ;A321;Media;R;Misma_SID_G3;29540;0;0,800830889500546;5,8786196864274;5,93288333507403;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29544;AUA39H  ;A321;Media;R;Misma_SID_G3;29544;0;0,764441109199179;5,9618055601582;6,01058235425534;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29548;AUA39H  ;A321;Media;R;Misma_SID_G3;29548;0;0,725514003483482;6,04255495550483;6,08592196576253;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29552;AUA39H  ;A321;Media;R;Misma_SID_G3;29552;0;0,684145560659786;6,11980367585499;6,15789404503135;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29556;AUA39H  ;A321;Media;R;Misma_SID_G3;29556;0;0,645276331734923;6,19664290428654;6,23011829798027;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29560;AUA39H  ;A321;Media;R;Misma_SID_G3;29560;0;0,608472696693465;6,27276508986665;6,3021768410734;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29564;AUA39H  ;A321;Media;R;Misma_SID_G3;29564;0;0,569557063465901;6,35331915211156;6,37876746634821;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29568;AUA39H  ;A321;Media;R;Misma_SID_G3;29568;0;0,532964450252653;6,4300900616893;6,4521103717257;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29572;AUA39H  ;A321;Media;R;Misma_SID_G3;29572;0;0,491093245273728;6,50796698918062;6,52644085398126;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29576;AUA39H  ;A321;Media;R;Misma_SID_G3;29576;0;0,426367546275461;6,59374701750946;6,60748940397066;3.0;N/A;5;True; N/A ;True
SWR71LU ;A321;Media;R;Misma_SID_G3;29580;AUA39H  ;A321;Media;R;Misma_SID_G3;29580;0;0,3231780581844;6,66914443710555;6,67694268867536;3.0;N/A;5;True; N/A ;True
IBE30KE ;A20N;Media;R;Misma_SID_G2;29872;VLG9ZT  ;A320;Media;R;Misma_SID_G2;29872;0;0,383724095895296;5,68025994721994;5,6931677218109;3.0;N/A;5;True; N/A ;True
IBE30KE ;A20N;Media;R;Misma_SID_G2;29876;VLG9ZT  ;A320;Media;R;Misma_SID_G2;29876;0;0,334562868464818;5,78918919901479;5,79881030126186;3.0;N/A;5;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29956;RYR87QD ;B38M;Media;R;Misma_SID_G3;29956;0;0,00624732114222937;4,47367043960372;4,47364342664559;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29960;RYR87QD ;B38M;Media;R;Misma_SID_G3;29960;0;0,11902680133845;4,61972850127598;4,62123018177535;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29964;RYR87QD ;B38M;Media;R;Misma_SID_G3;29964;0;0,207363531930866;4,73442102880244;4,73892874581811;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29968;RYR87QD ;B38M;Media;R;Misma_SID_G3;29968;0;0,2785243939758;4,85032685588551;4,85828607394445;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29972;RYR87QD ;B38M;Media;R;Misma_SID_G3;29972;0;0,315612669103579;4,93928521333345;4,94932757800835;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29976;RYR87QD ;B38M;Media;R;Misma_SID_G3;29976;0;0,317883917595637;5,02612891573471;5,03614059700814;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29980;RYR87QD ;B38M;Media;R;Misma_SID_G3;29980;0;0,280201981377257;5,11720900126588;5,12484401499837;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29984;RYR87QD ;B38M;Media;R;Misma_SID_G3;29984;0;0,203493977664724;5,20260723496638;5,20655471933286;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29988;RYR87QD ;B38M;Media;R;Misma_SID_G3;29988;0;0,0723452318050803;5,30033475900477;5,30079759213663;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29992;RYR87QD ;B38M;Media;R;Misma_SID_G3;29992;0;0,140012769995998;5,40591188895331;5,40769354146626;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;29996;RYR87QD ;B38M;Media;R;Misma_SID_G3;29996;0;0,411018992157931;5,50616480520807;5,52145251395112;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30000;RYR87QD ;B38M;Media;R;Misma_SID_G3;30000;0;0,721704956942517;5,59690363120497;5,64321053347358;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30004;RYR87QD ;B38M;Media;R;Misma_SID_G3;30004;0;1,06258030137315;5,66952091577062;5,76820307227066;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30008;RYR87QD ;B38M;Media;R;Misma_SID_G3;30008;0;1,43133946264156;5,72195286438183;5,89822716396461;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30012;RYR87QD ;B38M;Media;R;Misma_SID_G3;30012;0;1,81282833537819;5,7596472378385;6,03816792798408;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30016;RYR87QD ;B38M;Media;R;Misma_SID_G3;30016;0;2,18712409314271;5,79345398797705;6,19251092007713;3.0;N/A;3;True; N/A ;True
VLG9ZT  ;A320;Media;R;Misma_SID_G2;30020;RYR87QD ;B38M;Media;R;Misma_SID_G3;30020;0;2,53691394171262;5,81031607233011;6,33997310691418;3.0;N/A;3;True; N/A ;True
RYR87QD ;B38M;Media;R;Misma_SID_G3;30020;BAW473  ;A21N;Media;R;Misma_SID_G1;30020;0;0,00389018062324453;2,6578259983617;2,65780816494425;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30024;BAW473  ;A21N;Media;R;Misma_SID_G1;30024;0;0,182011073854138;2,72922547195058;2,73526735607215;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30028;BAW473  ;A21N;Media;R;Misma_SID_G1;30028;0;0,301561654823516;2,79188562662508;2,80810433553594;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30032;BAW473  ;A21N;Media;R;Misma_SID_G1;30032;0;0,353998057020309;2,83027732777665;2,85230934587562;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30036;BAW473  ;A21N;Media;R;Misma_SID_G1;30036;0;0,373203901603013;2,85704709425602;2,88129892793942;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30040;BAW473  ;A21N;Media;R;Misma_SID_G1;30040;0;0,356658811420306;2,86363419980958;2,88573946599971;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30044;BAW473  ;A21N;Media;R;Misma_SID_G1;30044;0;0,313091991422098;2,86546888913433;2,88250347504124;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30048;BAW473  ;A21N;Media;R;Misma_SID_G1;30048;0;0,258930424989121;2,85542100458095;2,86711776533718;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30052;BAW473  ;A21N;Media;R;Misma_SID_G1;30052;0;0,196689000466925;2,83860476968056;2,84539213561523;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30056;BAW473  ;A21N;Media;R;Misma_SID_G1;30056;0;0,130239013246896;2,83029935976243;2,83327570481987;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30060;BAW473  ;A21N;Media;R;Misma_SID_G1;30060;0;0,063832666614406;2,81249955624615;2,81320549458507;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30064;BAW473  ;A21N;Media;R;Misma_SID_G1;30064;0;0,000557655156626424;2,79861227471625;2,79859422599993;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30068;BAW473  ;A21N;Media;R;Misma_SID_G1;30068;0;0,0486455645139721;2,78783427663396;2,78824083060997;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30072;BAW473  ;A21N;Media;R;Misma_SID_G1;30072;0;0,0559359430366548;2,77713522284901;2,77768107466151;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30076;BAW473  ;A21N;Media;R;Misma_SID_G1;30076;0;0,0384928242254894;2,775671245667;2,77592116953034;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30080;BAW473  ;A21N;Media;R;Misma_SID_G1;30080;0;0,0166878388044829;2,78419191489806;2,78422534077391;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30084;BAW473  ;A21N;Media;R;Misma_SID_G1;30084;0;0,0118401293625574;2,78658679001432;2,78659579732;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30088;BAW473  ;A21N;Media;R;Misma_SID_G1;30088;0;0,0425124492687807;2,79828735418977;2,79859450939931;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30092;BAW473  ;A21N;Media;R;Misma_SID_G1;30092;0;0,0803500413577964;2,80467941402705;2,80581481507854;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30096;BAW473  ;A21N;Media;R;Misma_SID_G1;30096;0;0,115316297341757;2,81408733479994;2,81643417687532;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30100;BAW473  ;A21N;Media;R;Misma_SID_G1;30100;0;0,151124813371577;2,82060586174089;2,82463705718379;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30104;BAW473  ;A21N;Media;R;Misma_SID_G1;30104;0;0,184167925909961;2,83153543433049;2,83750436179536;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30108;BAW473  ;A21N;Media;R;Misma_SID_G1;30108;0;0,22204068828739;2,84400690979619;2,85264781415399;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30112;BAW473  ;A21N;Media;R;Misma_SID_G1;30112;0;0,288426203817183;2,87330116640405;2,88772793244967;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30116;BAW473  ;A21N;Media;R;Misma_SID_G1;30116;0;0,405052620111279;2,92826816741089;2,9561369063417;3.0;N/A;3;False; N/A ;False
RYR87QD ;B38M;Media;R;Misma_SID_G3;30120;BAW473  ;A21N;Media;R;Misma_SID_G1;30120;0;0,533827082341428;2,99895878117569;3,04608723170019;3.0;N/A;3;True; N/A ;True
RYR87QD ;B38M;Media;R;Misma_SID_G3;30124;BAW473  ;A21N;Media;R;Misma_SID_G1;30124;0;0,693708638308495;3,10638577928994;3,1828891965241;3.0;N/A;3;True; N/A ;True
